game_name|game_ext|game_size
2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Les Monstres Se Dechainent (France) (Fr+En,Fr,De,Es,It)|.zip|6405900
2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed (Europe)|.zip|6403187
2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed (USA)|.zip|6550110
2 Games in 1 - Sonic Advance + ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es)|.zip|5220665
2 Games in 1 - Sonic Advance + Sonic Battle (Europe) (En,Ja,Fr,De,Es+En,Ja,Fr,De,Es,It)|.zip|8647602
2 Games in 1 - Sonic Advance + Sonic Pinball Party (Europe) (En,Ja,Fr,De,Es+En,Ja,Fr,De,Es,It)|.zip|6473614
2 Games in 1 - Sonic Battle + ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es,It+En,Ja,Fr,De,Es)|.zip|8948322
2 Games in 1 - Sonic Battle + Sonic Pinball Party (Europe) (En,Ja,Fr,De,Es,It)|.zip|10200616
2 Games in 1 - Sonic Pinball Party + Columns Crown (Europe) (En,Ja,Fr,De,Es,It+En)|.zip|7080172
2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Jimmy Neutron Boy Genius (Europe) (En,Fr,De+En,Fr,De,Es)|.zip|6965503
2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Nicktoons - Freeze Frame Frenzy (USA)|.zip|6772091
2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + The Fairly OddParents! - Breakin' da Rules (USA)|.zip|6711102
2 Games in 1 - SpongeBob SquarePants - Revenge of the Flying Dutchman + SpongeBob SquarePants - SuperSponge (Europe)|.zip|6376313
2 Games in 1 - SpongeBob SquarePants - Revenge of the Flying Dutchman + SpongeBob SquarePants - SuperSponge (USA)|.zip|6376306
2 Games in 1 - SpongeBob SquarePants - SuperSponge + SpongeBob SquarePants - Battle for Bikini Bottom (Europe) (En+En,Fr,De)|.zip|6443307
2 Games in 1 - SpongeBob SquarePants - SuperSponge + SpongeBob SquarePants - Battle for Bikini Bottom (Europe)|.zip|6466933
2 Games in 1 - The Lion King + Disney Princess (Europe) (En,Fr,De,Es,It,Nl,Sv,Da+En)|.zip|7782908
2 Games in 1 - The SpongeBob SquarePants Movie + SpongeBob SquarePants and Friends in Freeze Frame Frenzy (Europe) (En,Fr,De,Es,It,Nl+En,Fr,De,Es,Nl)|.zip|6182322
2 Games in 1! - Dragon Ball Z - Buu's Fury + Dragon Ball GT - Transformation (USA)|.zip|12446213
2 Games in One! - Dr. Mario + Puzzle League (USA)|.zip|2331212
2 Games in One! - Gauntlet + Rampart (Europe) (En,Fr,De,Es,It)|.zip|2120285
2 Games in One! - Gauntlet + Rampart (USA)|.zip|2105098
2 Games in One! - Marble Madness + Klax (Europe) (En,Fr,De,Es,It)|.zip|656822
2 Games in One! - Marble Madness + Klax (USA)|.zip|636599
2 Games in One! - Paperboy + Rampage (Europe) (En,Fr,De,Es,It)|.zip|1261396
2 Games in One! - Paperboy + Rampage (USA)|.zip|1242333
